,incident_id,mine_type,mine_location,country,worker_age,years_experience,employment_type,job_title,gender,incident_date,day_of_week,incident_time,shift_type,hours_into_shift,equipment_involved,task_at_incident,injury_mechanism,injury_type,body_part_injured,injury_severity,ppe_worn
2617,INC-D876EF47,artisanal,surface,zimbabwe,29,3.1,operator,mechanic_repairman,male,2023-08-02,wednesday,16.45,evening,10.9,mobile_equipment,operating_equipment,falling,abrasion,multiple,fatality,none
2618,INC-217D32DC,artisanal,underground,ghana,35,9.9,contractor,driller,male,2020-10-31,thursday,13.61,morning,3.0,none,other,struck_by_rock,abrasion,multiple,temporary_disability,none
2619,INC-C5430A8E,artisanal,underground,other,27,8.8,operator,supervisor,female,2024-07-04,thursday,12.21,morning,5.0,none,other,other,fracture,hand_finger,days_away,none
2620,INC-B01503D6,artisanal,surface,tanzania,29,10.4,operator,other,male,2023-09-26,saturday,11.19,morning,1.9,mobile_equipment,maintenance_repair,other,fracture,head_face,days_away,none
2621,INC-9D4410D0,artisanal,underground,drc,35,1.7,operator,other,male,2021-06-04,thursday,10.51,morning,0.1,none,other,fall_from_height,fracture,multiple,days_away,none
2622,INC-2624BB5D,formal_large,surface,drc,30,12.0,operator,other,male,2021-05-07,friday,9.33,morning,9.5,light_vehicle,other,struck_by_object,fracture,hand_finger,restricted_work,full
2623,INC-42CB40D5,artisanal,surface,ethiopia,25,2.0,operator,other,male,2021-11-29,thursday,11.84,morning,5.0,components_parts,other,struck_by_object,other,foot_lower_leg,days_away,none
2624,INC-3D5D38E5,formal_small,surface,other,37,19.0,contractor,mechanic_repairman,male,2022-09-12,monday,13.14,morning,6.0,haul_truck,operating_equipment,struck_by_object,multiple,hand_finger,fatality,none
2625,INC-D5F01545,formal_small,surface,ethiopia,39,21.0,contractor,welder,male,2023-05-28,monday,12.68,morning,5.2,components_parts,other,trapped_between,laceration,hand_finger,fatality,full
2626,INC-63C7BF67,formal_small,underground,zimbabwe,43,25.0,operator,driller,male,2022-03-29,thursday,11.45,morning,10.4,none,other,struck_by_rock,laceration,multiple,days_away,full
2627,INC-309065F8,formal_large,underground,ghana,57,9.8,operator,other,male,2024-01-09,wednesday,20.3,evening,6.4,components_parts,drilling,other,other,head_face,days_away,full
2628,INC-3DD700D4,formal_large,surface,ghana,40,21.0,operator,welder,male,2023-11-05,friday,11.07,morning,0.7,none,other,fall_slip,laceration,hand_finger,days_away,full
2629,INC-75D8AA48,formal_large,underground,tanzania,36,6.1,operator,mechanic_repairman,male,2021-04-20,monday,1.61,night,1.3,rock_drill,drilling,fall_from_height,multiple,head_face,restricted_work,full
2630,INC-FE6BD462,formal_large,surface,ghana,65,15.1,operator,truck_operator,male,2021-12-24,saturday,12.77,morning,2.5,mobile_equipment,lifting_lowering,struck_by_object,fracture,torso,days_away,partial
2631,INC-4BC62BFF,formal_small,underground,tanzania,38,15.2,operator,other,male,2024-02-17,thursday,10.19,morning,6.8,earth_moving,other,falling_object,laceration,hand_finger,days_away,full
2632,INC-B45A8D25,artisanal,underground,other,26,4.8,operator,laborer,male,2023-08-17,friday,14.2,evening,2.7,none,drilling,other,laceration,multiple,fatality,none
2633,INC-614D6249,artisanal,surface,ghana,32,12.8,operator,truck_operator,male,2024-11-11,friday,12.96,morning,2.6,components_parts,directing_equipment,struck_by_object,fracture,foot_lower_leg,restricted_work,none
2634,INC-2C3C777D,formal_small,surface,south_africa,41,13.3,operator,mechanic_repairman,male,2020-06-26,sunday,14.6,evening,6.9,components_parts,other,other,amputation,torso,days_away,full
2635,INC-CD98B7C8,formal_small,surface,tanzania,39,9.9,operator,other,male,2020-06-09,thursday,8.21,morning,0.2,mobile_equipment,lifting_lowering,other,laceration,torso,days_away,full
2636,INC-E3803645,formal_small,surface,south_africa,40,22.0,operator,excavator_operator,male,2022-07-12,friday,11.62,morning,4.8,mobile_equipment,cleaning_clearing,struck_by_object,laceration,upper_extremity,fatality,full
2637,INC-208DF00A,formal_large,underground,drc,43,12.0,operator,other,male,2021-02-13,friday,22.76,night,11.7,rock_drill,other,hit_by_moving,laceration,multiple,fatality,none
2638,INC-F9B2CB38,artisanal,surface,zimbabwe,40,11.6,contractor,laborer,male,2023-09-13,friday,10.93,morning,11.8,haul_truck,other,pit_collapse,laceration,foot_lower_leg,first_aid,none
2639,INC-D76DEE18,formal_large,surface,zimbabwe,51,23.7,operator,truck_operator,male,2023-08-18,wednesday,11.4,morning,10.5,haul_truck,other,other,contusion,multiple,fatality,full
2640,INC-081503EF,artisanal,surface,ethiopia,36,13.8,operator,other,male,2022-03-22,monday,12.0,morning,5.3,mobile_equipment,other,other,fracture,hand_finger,first_aid,none
2641,INC-046DCA96,artisanal,underground,zimbabwe,38,10.6,contractor,laborer,male,2020-03-08,saturday,2.5,night,10.2,none,other,other,abrasion,head_face,days_away,none
2642,INC-E769253B,formal_small,surface,ghana,46,17.9,operator,other,female,2021-10-03,saturday,12.02,morning,7.9,mobile_equipment,directing_equipment,other,contusion,hand_finger,days_away,partial
2643,INC-D231EB16,artisanal,underground,ghana,31,12.2,contractor,supervisor,male,2021-06-02,wednesday,12.35,morning,1.5,components_parts,other,other,other,multiple,permanent_disability,none
2644,INC-229735FE,formal_large,surface,ghana,53,21.6,operator,laborer,male,2021-12-23,monday,14.65,evening,11.0,mobile_equipment,lifting_lowering,struck_by_object,fracture,head_face,fatality,partial
2645,INC-8DA4B38C,artisanal,surface,other,41,8.7,operator,truck_operator,male,2024-03-22,sunday,16.48,evening,11.6,components_parts,other,struck_by_object,other,multiple,fatality,none
2646,INC-A02A8B87,artisanal,surface,south_africa,18,2.0,operator,truck_operator,male,2023-09-11,saturday,15.29,evening,7.7,mobile_equipment,maintenance_repair,pit_collapse,other,torso,permanent_disability,none
2647,INC-42A80DC1,artisanal,surface,ghana,44,11.3,operator,laborer,male,2023-05-29,monday,11.84,morning,2.5,mobile_equipment,other,other,contusion,multiple,first_aid,none
2648,INC-5A418762,artisanal,surface,south_africa,45,2.8,contractor,other,male,2020-01-27,monday,11.25,morning,7.7,components_parts,maintenance_repair,falling,contusion,hand_finger,temporary_disability,none
2649,INC-CA4F2B96,artisanal,underground,ghana,33,3.5,operator,other,female,2023-03-15,friday,12.87,morning,6.4,earth_moving,charging_up,other,abrasion,hand_finger,fatality,none
2650,INC-D866D615,artisanal,underground,south_africa,36,2.6,operator,driller,female,2022-08-07,friday,11.18,morning,8.9,none,other,fall_from_height,laceration,hand_finger,fatality,none
2651,INC-30621A2C,formal_small,surface,drc,52,14.0,operator,other,male,2023-01-22,friday,13.92,morning,6.2,haul_truck,maintenance_repair,other,contusion,hand_finger,restricted_work,partial
2652,INC-5074ABAD,artisanal,surface,south_africa,30,8.3,operator,mechanic_repairman,female,2022-01-13,friday,7.09,morning,6.1,mobile_equipment,maintenance_repair,pit_collapse,abrasion,upper_extremity,days_away,none
2653,INC-B9FADD18,artisanal,surface,tanzania,29,2.9,operator,truck_operator,male,2022-07-05,friday,10.38,morning,2.6,mobile_equipment,other,falling,other,hand_finger,temporary_disability,none
2654,INC-4C375465,formal_small,surface,ghana,44,17.8,contractor,truck_operator,male,2021-09-05,wednesday,12.58,morning,6.9,components_parts,operating_equipment,fall_slip,burns,foot_lower_leg,fatality,partial
2655,INC-F6C5668A,artisanal,underground,zimbabwe,26,0.8,operator,mechanic_repairman,male,2023-11-01,saturday,13.09,morning,4.2,earth_moving,other,other,fracture,foot_lower_leg,days_away,none
2656,INC-0BB6112A,formal_small,underground,south_africa,46,28.0,operator,supervisor,female,2021-12-31,wednesday,12.66,morning,2.3,components_parts,drilling,falling_object,other,head_face,restricted_work,full
2657,INC-738BAF65,formal_small,underground,tanzania,53,21.2,operator,other,female,2024-04-29,friday,10.47,morning,1.7,earth_moving,barring_scaling,falling_object,contusion,torso,days_away,full
2658,INC-19518CD9,formal_large,surface,other,32,14.0,operator,truck_operator,male,2024-08-16,saturday,11.24,morning,0.0,hand_tools,cleaning_clearing,other,laceration,hand_finger,restricted_work,full
2659,INC-FBB37EF9,formal_large,surface,south_africa,65,34.4,contractor,laborer,male,2023-12-23,friday,7.3,morning,4.6,hand_tools,operating_equipment,fall_slip,multiple,head_face,fatality,none
2660,INC-1229334D,artisanal,surface,other,30,2.2,operator,excavator_operator,male,2022-08-17,friday,11.75,morning,2.2,mobile_equipment,other,other,abrasion,head_face,temporary_disability,none
2661,INC-263CB30F,formal_small,underground,ghana,38,20.0,contractor,laborer,male,2022-05-31,thursday,11.29,morning,5.1,drill_rig,other,other,multiple,foot_lower_leg,fatality,full
2662,INC-93638D61,formal_small,surface,ethiopia,39,8.9,operator,other,male,2022-08-09,sunday,14.49,evening,1.0,none,other,hit_by_moving,laceration,hand_finger,fatality,full
2663,INC-0EBE04F0,formal_large,underground,tanzania,31,13.0,operator,other,male,2023-11-22,thursday,14.13,evening,9.5,earth_moving,other,other,contusion,multiple,fatality,full
2664,INC-0ACE5EB4,formal_small,surface,south_africa,31,13.0,operator,mechanic_repairman,male,2024-04-23,friday,11.67,morning,8.1,mobile_equipment,cleaning_clearing,other,multiple,foot_lower_leg,restricted_work,none
2665,INC-0716C0B4,artisanal,surface,ghana,34,18.0,contractor,truck_operator,male,2023-10-11,friday,11.43,morning,6.6,light_vehicle,other,falling,fracture,torso,days_away,none
2666,INC-9AA9755B,artisanal,underground,south_africa,33,8.4,operator,driller,male,2023-07-31,thursday,9.19,morning,1.4,rock_drill,other,other,fracture,head_face,permanent_disability,none
2667,INC-022A9620,formal_large,surface,tanzania,52,15.2,operator,excavator_operator,male,2022-04-12,saturday,12.16,morning,2.4,mobile_equipment,operating_equipment,other,fracture,hand_finger,temporary_disability,full
2668,INC-29328FA3,formal_small,surface,ghana,64,10.7,operator,supervisor,female,2021-04-12,sunday,8.61,morning,1.9,none,other,other,fracture,head_face,days_away,none
2669,INC-515CEAE3,formal_small,surface,other,37,8.9,operator,supervisor,male,2021-09-02,saturday,10.82,morning,5.1,mobile_equipment,maintenance_repair,other,amputation,hand_finger,days_away,full
2670,INC-3AD3FC79,artisanal,underground,ghana,44,14.3,contractor,other,male,2024-12-26,thursday,1.44,night,1.7,none,drilling,fall_from_height,other,hand_finger,days_away,none
2671,INC-8AC4E5D3,formal_small,surface,other,46,23.3,contractor,other,male,2022-01-18,saturday,10.8,morning,4.6,haul_truck,other,other,contusion,upper_extremity,fatality,none
2672,INC-DFC35116,formal_small,underground,south_africa,45,8.8,operator,other,female,2022-05-30,saturday,1.72,night,11.9,components_parts,barring_scaling,falling_object,multiple,multiple,days_away,full
2673,INC-A26111AA,formal_small,surface,ethiopia,52,23.8,operator,excavator_operator,female,2022-06-19,tuesday,14.37,evening,1.6,light_vehicle,cleaning_clearing,vehicle_motion,multiple,foot_lower_leg,restricted_work,full
2674,INC-37FF4DCD,formal_small,surface,ghana,64,4.8,operator,truck_operator,male,2021-10-03,saturday,13.63,morning,11.3,components_parts,other,hit_by_moving,laceration,head_face,fatality,full
2675,INC-38818387,formal_small,surface,south_africa,57,11.2,operator,laborer,male,2020-09-25,saturday,12.0,morning,4.4,haul_truck,other,other,laceration,hand_finger,first_aid,full
2676,INC-BDD7A831,formal_small,surface,south_africa,40,16.5,operator,other,male,2021-02-04,friday,14.66,evening,3.1,mobile_equipment,other,other,multiple,torso,days_away,partial
2677,INC-56CA028B,artisanal,underground,tanzania,31,1.9,operator,supervisor,male,2021-02-02,saturday,3.94,night,2.0,earth_moving,other,other,fracture,hand_finger,days_away,none
2678,INC-6A59A3A5,artisanal,underground,south_africa,20,4.0,operator,driller,male,2020-12-29,thursday,14.0,evening,2.5,none,drilling,fall_from_height,contusion,multiple,days_away,none
2679,INC-6A0AFCD7,formal_large,underground,ethiopia,48,18.8,contractor,supervisor,male,2020-07-04,tuesday,13.42,morning,7.6,none,other,hit_by_moving,fracture,torso,days_away,partial
2680,INC-2D49621A,artisanal,underground,other,42,2.6,operator,driller,female,2024-09-01,thursday,15.11,evening,0.4,drill_rig,drilling,fall_from_height,contusion,head_face,days_away,none
2681,INC-F203CFEF,artisanal,surface,ghana,22,6.0,contractor,truck_operator,male,2020-05-12,friday,14.55,evening,6.7,mobile_equipment,cleaning_clearing,falling,contusion,foot_lower_leg,restricted_work,none
2682,INC-77ECA2D1,formal_large,surface,south_africa,48,11.5,operator,mechanic_repairman,male,2020-08-02,friday,10.23,morning,5.7,mobile_equipment,directing_equipment,other,amputation,upper_extremity,days_away,none
2683,INC-DCE55561,formal_small,underground,south_africa,42,9.4,contractor,mechanic_repairman,male,2022-10-30,wednesday,13.68,morning,4.4,none,charging_up,hit_by_moving,laceration,multiple,days_away,full
2684,INC-5B5A9637,formal_large,surface,south_africa,32,14.0,contractor,mechanic_repairman,male,2024-08-05,friday,10.34,morning,2.4,light_vehicle,directing_equipment,struck_by_object,laceration,hand_finger,fatality,partial
2685,INC-A2622366,artisanal,underground,zimbabwe,26,10.0,operator,driller,male,2023-06-28,thursday,1.28,night,8.3,rock_drill,drilling,other,abrasion,torso,temporary_disability,none
2686,INC-8E1E4C6D,formal_large,surface,tanzania,35,13.5,operator,laborer,male,2020-08-27,tuesday,7.37,morning,0.2,hand_tools,operating_equipment,vehicle_motion,amputation,upper_extremity,days_away,full
2687,INC-E79FAAC1,artisanal,surface,ghana,32,11.1,contractor,excavator_operator,female,2023-01-25,friday,10.48,morning,6.5,mobile_equipment,maintenance_repair,falling,laceration,upper_extremity,permanent_disability,none
2688,INC-603FBF05,formal_large,surface,south_africa,53,14.4,contractor,mechanic_repairman,male,2022-12-20,wednesday,13.01,morning,6.5,components_parts,other,hit_by_moving,fracture,head_face,fatality,full
2689,INC-D3D8CB93,formal_small,surface,ethiopia,54,24.4,operator,mechanic_repairman,female,2023-08-20,friday,14.23,evening,11.5,components_parts,operating_equipment,other,fracture,upper_extremity,days_away,full
2690,INC-8BFCC237,artisanal,surface,ghana,33,7.7,operator,laborer,male,2021-06-16,sunday,12.33,morning,4.0,mobile_equipment,other,other,contusion,upper_extremity,fatality,none
2691,INC-FCFCF0B2,formal_small,surface,ethiopia,41,23.0,contractor,welder,male,2022-01-12,monday,11.92,morning,10.8,mobile_equipment,other,hit_by_moving,burns,hand_finger,fatality,full
2692,INC-B303E33E,artisanal,surface,other,20,4.0,operator,truck_operator,male,2024-10-30,sunday,10.43,morning,3.1,haul_truck,operating_equipment,pit_collapse,other,multiple,fatality,none
2693,INC-B9D3E780,artisanal,surface,ghana,25,9.0,operator,laborer,male,2023-12-30,friday,11.72,morning,5.3,mobile_equipment,other,pit_collapse,abrasion,upper_extremity,days_away,none
2694,INC-C4EBB7E9,artisanal,surface,zimbabwe,20,4.0,operator,mechanic_repairman,female,2021-04-14,sunday,12.72,morning,7.1,mobile_equipment,lifting_lowering,struck_by_object,abrasion,head_face,fatality,none
2695,INC-F84F09BB,formal_large,surface,drc,45,15.1,operator,mechanic_repairman,male,2023-09-27,tuesday,11.43,morning,11.5,mobile_equipment,directing_equipment,other,amputation,hand_finger,first_aid,partial
2696,INC-A88EF57B,artisanal,surface,tanzania,35,2.7,operator,truck_operator,male,2024-04-18,monday,11.06,morning,7.5,mobile_equipment,operating_equipment,pit_collapse,other,foot_lower_leg,fatality,none
2697,INC-386B9137,formal_large,underground,drc,54,24.4,operator,blaster,male,2023-07-22,monday,18.3,evening,5.0,earth_moving,charging_up,other,contusion,foot_lower_leg,days_away,partial
2698,INC-4AD6FAA7,formal_small,surface,drc,26,8.0,contractor,truck_operator,male,2023-02-19,friday,11.41,morning,11.4,mobile_equipment,other,other,laceration,hand_finger,days_away,partial
2699,INC-EA540657,artisanal,surface,zimbabwe,39,23.0,operator,mechanic_repairman,male,2023-10-30,thursday,10.07,morning,5.8,mobile_equipment,other,falling,abrasion,hand_finger,first_aid,none
2700,INC-56B32D92,artisanal,surface,zimbabwe,22,4.3,contractor,mechanic_repairman,male,2022-09-11,friday,14.17,evening,7.1,mobile_equipment,other,other,fracture,torso,permanent_disability,none
2701,INC-5EB801CA,formal_small,surface,tanzania,38,13.2,operator,mechanic_repairman,male,2021-02-26,friday,14.21,evening,6.4,mobile_equipment,other,other,amputation,multiple,fatality,full
2702,INC-C4162B39,formal_small,surface,tanzania,62,15.5,contractor,laborer,male,2022-06-07,thursday,14.67,evening,0.0,components_parts,maintenance_repair,struck_by_object,laceration,foot_lower_leg,fatality,full
2703,INC-1C533B01,artisanal,surface,tanzania,37,6.8,operator,supervisor,male,2022-11-05,sunday,9.43,morning,5.4,haul_truck,maintenance_repair,pit_collapse,other,hand_finger,days_away,none
2704,INC-01098258,artisanal,surface,ghana,37,3.3,operator,mechanic_repairman,male,2023-10-22,wednesday,11.8,morning,7.9,haul_truck,maintenance_repair,pit_collapse,contusion,hand_finger,fatality,none
2705,INC-10748813,formal_small,surface,drc,45,27.0,operator,laborer,male,2023-11-16,wednesday,14.56,evening,6.0,components_parts,other,other,contusion,hand_finger,first_aid,partial
